number,type,title,author,author_type,author_association,state,created_at,closed_at,updated_at,age_hours_to_close,closed_within_10m,comments,labels,html_url,first_close_actor,first_close_at,first_close_seconds_after_create,auto_closed_by_github_actions_within_10m,first_reopen_after_first_close_actor,first_reopen_after_first_close_at,reopened_after_auto_close,first_close_after_reopen_actor,first_close_after_reopen_at,reclosed_after_auto_reopen,state_event_sequence,accepted_by_reopen_or_main_reference,acted_on_by_main_reference,acted_on_without_reopen,main_commit_refs,merged_pr_refs,acceptance_sources
3551,issue,"Pi Agent can enter a state where tool calls will start appearing in thinking output, rather than being executed properly",devtingz,User,NONE,closed,2026-04-22T14:57:07Z,2026-04-22T14:57:20Z,2026-04-22T17:37:27Z,0.004,yes,3,bug,https://github.com/earendil-works/pi/issues/3551,github-actions[bot],2026-04-22T14:57:20Z,13,yes,,,no,,,no,closed:github-actions[bot]:2026-04-22T14:57:20Z,no,no,no,,,
3552,issue,XSS in SVG artifact preview — unsanitized LLM content rendered in parent page DOM,samfoy,User,CONTRIBUTOR,closed,2026-04-22T15:00:57Z,2026-04-22T17:14:20Z,2026-04-22T17:14:20Z,2.223,no,2,inprogress,https://github.com/earendil-works/pi/issues/3552,github-actions[bot],2026-04-22T15:01:10Z,13,yes,badlogic,2026-04-22T16:39:12Z,yes,badlogic,2026-04-22T17:14:20Z,yes,closed:github-actions[bot]:2026-04-22T15:01:10Z|reopened:badlogic:2026-04-22T16:39:12Z|closed:badlogic:2026-04-22T17:14:20Z,yes,yes,no,239e842790eeb7183282feff1bdd640ef192bc1f@2026-04-22T19:14:11+02:00,,reopened:2026-04-22T16:39:12Z:badlogic|main_commit:239e842790eeb7183282feff1bdd640ef192bc1f:2026-04-22T19:14:11+02:00
3553,issue,"Extension tools silently override built-in tools (bash, read, edit, write) without warning",samfoy,User,CONTRIBUTOR,closed,2026-04-22T15:01:12Z,2026-04-22T15:01:22Z,2026-04-22T16:39:33Z,0.003,yes,2,last read,https://github.com/earendil-works/pi/issues/3553,github-actions[bot],2026-04-22T15:01:22Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-04-22T15:01:22Z,no,no,no,,,
3554,issue,"Edit tool fuzzy matching normalizes entire file content, corrupting characters outside edited region",samfoy,User,CONTRIBUTOR,closed,2026-04-22T15:06:58Z,2026-04-22T17:29:58Z,2026-04-22T17:29:58Z,2.383,no,2,inprogress,https://github.com/earendil-works/pi/issues/3554,github-actions[bot],2026-04-22T15:07:09Z,11,yes,badlogic,2026-04-22T16:37:40Z,yes,badlogic,2026-04-22T17:29:59Z,yes,closed:github-actions[bot]:2026-04-22T15:07:09Z|reopened:badlogic:2026-04-22T16:37:40Z|closed:badlogic:2026-04-22T17:29:59Z,yes,no,no,,,reopened:2026-04-22T16:37:40Z:badlogic
3555,issue,transformMessages misses synthetic tool results for trailing orphaned tool calls,samfoy,User,CONTRIBUTOR,closed,2026-04-22T15:07:13Z,2026-04-22T17:42:07Z,2026-04-22T17:42:07Z,2.582,no,2,inprogress,https://github.com/earendil-works/pi/issues/3555,github-actions[bot],2026-04-22T15:07:24Z,11,yes,badlogic,2026-04-22T16:38:32Z,yes,badlogic,2026-04-22T17:42:07Z,yes,closed:github-actions[bot]:2026-04-22T15:07:24Z|reopened:badlogic:2026-04-22T16:38:32Z|closed:badlogic:2026-04-22T17:42:07Z,yes,yes,no,a23fab4693e7e7db3b2dc2ea7b7f65114eae54dc@2026-04-22T19:41:55+02:00,,reopened:2026-04-22T16:38:32Z:badlogic|main_commit:a23fab4693e7e7db3b2dc2ea7b7f65114eae54dc:2026-04-22T19:41:55+02:00
3556,issue,emitToolCall missing try/catch — extension error crashes agent loop,samfoy,User,CONTRIBUTOR,closed,2026-04-22T15:07:29Z,2026-04-22T17:30:33Z,2026-04-22T17:30:33Z,2.384,no,2,inprogress,https://github.com/earendil-works/pi/issues/3556,github-actions[bot],2026-04-22T15:07:40Z,11,yes,badlogic,2026-04-22T16:39:03Z,yes,badlogic,2026-04-22T17:30:34Z,yes,closed:github-actions[bot]:2026-04-22T15:07:40Z|reopened:badlogic:2026-04-22T16:39:03Z|closed:badlogic:2026-04-22T17:30:34Z,yes,no,no,,,reopened:2026-04-22T16:39:03Z:badlogic
3557,issue,Package Report: pi-agui,SenorKulka,User,NONE,closed,2026-04-22T16:48:06Z,2026-04-22T16:48:14Z,2026-04-22T17:50:55Z,0.002,yes,2,,https://github.com/earendil-works/pi/issues/3557,github-actions[bot],2026-04-22T16:48:14Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-04-22T16:48:14Z,no,no,no,,,
3558,issue,sequential tool execution does not expose prior sibling tool results to later tool hooks,MonkeyLeeT,User,NONE,closed,2026-04-22T17:09:31Z,2026-04-22T17:09:39Z,2026-04-22T18:02:21Z,0.002,yes,3,possibly-openclaw-clanker,https://github.com/earendil-works/pi/issues/3558,github-actions[bot],2026-04-22T17:09:39Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-04-22T17:09:39Z,no,no,no,,,
3559,issue,[Extensions] startup banner shows index.ts instead of parent directory name for subdirectory extensions,logan-tm,User,NONE,closed,2026-04-22T17:24:13Z,2026-04-22T17:24:24Z,2026-04-22T18:05:27Z,0.003,yes,3,bug,https://github.com/earendil-works/pi/issues/3559,github-actions[bot],2026-04-22T17:24:24Z,11,yes,,,no,,,no,closed:github-actions[bot]:2026-04-22T17:24:24Z,yes,yes,yes,05e2e9d170979c253ac49d9f61d7366865588049@2026-04-23T21:03:26+02:00,3596@2026-04-23T19:03:27Z,main_commit:05e2e9d170979c253ac49d9f61d7366865588049:2026-04-23T21:03:26+02:00|merged_pr:3596:2026-04-23T19:03:27Z
3560,issue,bug: execute_command `/reload` gets stuck in a loop,CoreyCole,User,NONE,closed,2026-04-22T17:38:38Z,2026-04-22T17:38:48Z,2026-04-25T19:54:42Z,0.003,yes,2,bug,https://github.com/earendil-works/pi/issues/3560,github-actions[bot],2026-04-22T17:38:48Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-04-22T17:38:48Z,no,no,no,,,
3563,issue,Claude models fail via Antigravity: const unsupported in OpenAPI schema sanitization,tuxevil,User,NONE,closed,2026-04-22T17:54:37Z,2026-04-22T17:54:45Z,2026-04-26T13:55:40Z,0.002,yes,3,bug,https://github.com/earendil-works/pi/issues/3563,github-actions[bot],2026-04-22T17:54:45Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-04-22T17:54:45Z,no,no,no,,,
3564,issue,footer/mom fs.watch calls missing .on('error'): EMFILE crashes pi at startup in big repos,ricardocabral,User,NONE,closed,2026-04-22T18:13:22Z,2026-04-22T21:03:41Z,2026-04-22T21:03:41Z,2.839,no,2,bug|inprogress,https://github.com/earendil-works/pi/issues/3564,github-actions[bot],2026-04-22T18:13:31Z,9,yes,badlogic,2026-04-22T20:05:01Z,yes,badlogic,2026-04-22T21:03:42Z,yes,closed:github-actions[bot]:2026-04-22T18:13:31Z|reopened:badlogic:2026-04-22T20:05:01Z|closed:badlogic:2026-04-22T21:03:42Z,yes,yes,no,f3a2c9d05e5b4e7921347da2fbf0c807aff92fb3@2026-04-22T23:03:19+02:00,,reopened:2026-04-22T20:05:01Z:badlogic|main_commit:f3a2c9d05e5b4e7921347da2fbf0c807aff92fb3:2026-04-22T23:03:19+02:00
3565,issue,Strange response to specific affirmation after proposed next steps,Scott-Fischer,User,NONE,closed,2026-04-22T18:36:32Z,2026-04-22T18:36:42Z,2026-04-22T20:05:55Z,0.003,yes,2,bug,https://github.com/earendil-works/pi/issues/3565,github-actions[bot],2026-04-22T18:36:42Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-04-22T18:36:42Z,no,no,no,,,
3566,issue,Custom working message is not persistent across loader recreation,joakimwinum,User,NONE,closed,2026-04-22T19:03:43Z,2026-04-22T20:24:47Z,2026-04-22T20:24:47Z,1.351,no,2,bug|inprogress,https://github.com/earendil-works/pi/issues/3566,github-actions[bot],2026-04-22T19:03:54Z,11,yes,badlogic,2026-04-22T20:16:33Z,yes,badlogic,2026-04-22T20:24:47Z,yes,closed:github-actions[bot]:2026-04-22T19:03:54Z|reopened:badlogic:2026-04-22T20:16:33Z|closed:badlogic:2026-04-22T20:24:47Z,yes,yes,no,cc76e73c05bdbbb6efb285353a91980606313472@2026-04-22T22:24:32+02:00,,reopened:2026-04-22T20:16:33Z:badlogic|main_commit:cc76e73c05bdbbb6efb285353a91980606313472:2026-04-22T22:24:32+02:00
3567,issue,Official llama.cpp provider,pyfisch,User,NONE,closed,2026-04-22T19:49:40Z,2026-04-22T19:49:51Z,2026-05-12T14:34:07Z,0.003,yes,5,last read,https://github.com/earendil-works/pi/issues/3567,github-actions[bot],2026-04-22T19:49:51Z,11,yes,,,no,,,no,closed:github-actions[bot]:2026-04-22T19:49:51Z,no,no,no,,,
3570,issue,/settings: Auto-resize images doesn’t apply until reload,MonkeyLeeT,User,NONE,closed,2026-04-22T21:01:44Z,2026-04-22T21:01:55Z,2026-04-22T21:01:55Z,0.003,yes,1,possibly-openclaw-clanker,https://github.com/earendil-works/pi/issues/3570,github-actions[bot],2026-04-22T21:01:55Z,11,yes,,,no,,,no,closed:github-actions[bot]:2026-04-22T21:01:55Z,no,no,no,,,
3571,issue,Restore prompt text in editor after submission error,carsonfarmer,User,NONE,closed,2026-04-22T21:27:42Z,2026-04-22T21:27:51Z,2026-04-23T16:42:38Z,0.003,yes,3,bug,https://github.com/earendil-works/pi/issues/3571,github-actions[bot],2026-04-22T21:27:51Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-04-22T21:27:51Z,no,no,no,,,
3573,issue,"Bun compiled binary has empty process.env inside sandbox (nono), breaking API key detection",mdsjip,User,CONTRIBUTOR,closed,2026-04-22T22:26:31Z,2026-04-22T22:26:40Z,2026-04-23T10:14:42Z,0.003,yes,3,,https://github.com/earendil-works/pi/issues/3573,github-actions[bot],2026-04-22T22:26:40Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-04-22T22:26:40Z,no,no,no,,,
3574,issue,Identical user and project skills warn about conflict,tanishqkancharla,User,NONE,closed,2026-04-22T22:35:08Z,2026-04-22T22:35:17Z,2026-04-23T10:17:15Z,0.003,yes,2,bug,https://github.com/earendil-works/pi/issues/3574,github-actions[bot],2026-04-22T22:35:17Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-04-22T22:35:17Z,no,no,no,,,
3575,issue,Anthropic-compatible proxy regression: `eager_input_streaming` in tool definitions causes `400` on `anthropic-messages` backends that reject the field,aivanov93,User,NONE,closed,2026-04-22T23:08:45Z,2026-04-23T21:13:14Z,2026-04-30T15:31:04Z,22.075,no,5,bug|inprogress,https://github.com/earendil-works/pi/issues/3575,github-actions[bot],2026-04-22T23:08:54Z,9,yes,badlogic,2026-04-23T12:44:31Z,yes,badlogic,2026-04-23T21:13:14Z,yes,closed:github-actions[bot]:2026-04-22T23:08:54Z|reopened:badlogic:2026-04-23T12:44:31Z|closed:badlogic:2026-04-23T21:13:14Z,yes,yes,no,13123461994185b3d9fad1acc67e5cc01cc7947f@2026-04-23T23:43:00+02:00|ffa0f3123984241a6bc72280a3161dbf2fd52567@2026-04-23T23:12:45+02:00,,reopened:2026-04-23T12:44:31Z:badlogic|main_commit:13123461994185b3d9fad1acc67e5cc01cc7947f:2026-04-23T23:43:00+02:00|main_commit:ffa0f3123984241a6bc72280a3161dbf2fd52567:2026-04-23T23:12:45+02:00
3576,issue,Malformed tool call corrupts session state (Kimi K2.6/OpenCode Zen),sanrafa,User,NONE,closed,2026-04-23T02:24:05Z,2026-04-23T02:24:14Z,2026-04-23T14:04:49Z,0.003,yes,3,bug|inprogress,https://github.com/earendil-works/pi/issues/3576,github-actions[bot],2026-04-23T02:24:14Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-04-23T02:24:14Z,yes,yes,yes,535fdcea2c6a47251eb677c652ea3457d98a8190@2026-04-23T21:36:16+02:00|01509156b31c645e83374adf78e5e5bc9489e0ed@2026-04-23T16:05:21+02:00,,main_commit:535fdcea2c6a47251eb677c652ea3457d98a8190:2026-04-23T21:36:16+02:00|main_commit:01509156b31c645e83374adf78e5e5bc9489e0ed:2026-04-23T16:05:21+02:00
3577,issue,Fix vulnerable transitive dependencies in @mariozechner/pi-ai / pi-coding-agent,feniix,User,NONE,closed,2026-04-23T03:07:03Z,2026-04-23T03:07:11Z,2026-04-23T13:53:46Z,0.002,yes,2,inprogress|possibly-openclaw-clanker,https://github.com/earendil-works/pi/issues/3577,github-actions[bot],2026-04-23T03:07:11Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-04-23T03:07:11Z,yes,yes,yes,2ddb27b05507f3b7af7b8c47736516d10be1ae11@2026-04-23T15:54:46+02:00,,main_commit:2ddb27b05507f3b7af7b8c47736516d10be1ae11:2026-04-23T15:54:46+02:00
3578,issue,doRender() crash on exit when extension footer renderer throws after runner invalidation,mackenney,User,NONE,closed,2026-04-23T03:16:24Z,2026-04-23T19:21:26Z,2026-04-23T19:21:26Z,16.084,no,2,,https://github.com/earendil-works/pi/issues/3578,github-actions[bot],2026-04-23T03:16:32Z,8,yes,badlogic,2026-04-23T12:43:26Z,yes,mackenney,2026-04-23T19:21:26Z,yes,closed:github-actions[bot]:2026-04-23T03:16:32Z|reopened:badlogic:2026-04-23T12:43:26Z|closed:mackenney:2026-04-23T19:21:26Z,yes,no,no,,,reopened:2026-04-23T12:43:26Z:badlogic
3579,issue,"openai-responses sends non-conforming `session_id` header, rejected by strict HTTP gateways (Envoy, nginx)",chenyanchen,User,NONE,closed,2026-04-23T04:20:54Z,2026-04-23T21:12:37Z,2026-04-23T21:12:37Z,16.862,no,2,inprogress|possibly-openclaw-clanker,https://github.com/earendil-works/pi/issues/3579,github-actions[bot],2026-04-23T04:21:03Z,9,yes,badlogic,2026-04-23T12:42:38Z,yes,badlogic,2026-04-23T21:12:37Z,yes,closed:github-actions[bot]:2026-04-23T04:21:03Z|reopened:badlogic:2026-04-23T12:42:38Z|closed:badlogic:2026-04-23T21:12:37Z,yes,yes,no,6af10c9c7f10cecc8c22a868e0aa74fa66463c60@2026-04-23T23:12:24+02:00,,reopened:2026-04-23T12:42:38Z:badlogic|main_commit:6af10c9c7f10cecc8c22a868e0aa74fa66463c60:2026-04-23T23:12:24+02:00
3580,issue,Update banner breaks install command across two lines,HannesOberreiter,User,NONE,closed,2026-04-23T04:37:43Z,2026-04-23T04:37:52Z,2026-04-23T12:38:43Z,0.003,yes,2,,https://github.com/earendil-works/pi/issues/3580,github-actions[bot],2026-04-23T04:37:52Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-04-23T04:37:52Z,no,no,no,,,
3581,issue,Bug: parseChunkUsage double-counts reasoning_tokens in output token total,zoe-icu,User,NONE,closed,2026-04-23T04:37:53Z,2026-04-23T21:32:31Z,2026-04-23T21:32:31Z,16.911,no,2,inprogress,https://github.com/earendil-works/pi/issues/3581,github-actions[bot],2026-04-23T04:38:00Z,7,yes,badlogic,2026-04-23T12:40:55Z,yes,badlogic,2026-04-23T21:32:31Z,yes,closed:github-actions[bot]:2026-04-23T04:38:00Z|reopened:badlogic:2026-04-23T12:40:55Z|closed:badlogic:2026-04-23T21:32:31Z,yes,yes,no,c681d35d765072843ef3490e3a34a08a69f12566@2026-04-23T23:28:16+02:00,,reopened:2026-04-23T12:40:55Z:badlogic|main_commit:c681d35d765072843ef3490e3a34a08a69f12566:2026-04-23T23:28:16+02:00
3582,issue,Segfault in clipboard.linux-x64-gnu.node during high-frequency bash output (rsync --info=progress2),malammar,User,NONE,closed,2026-04-23T04:45:02Z,2026-04-23T04:45:11Z,2026-04-23T23:39:05Z,0.003,yes,4,,https://github.com/earendil-works/pi/issues/3582,github-actions[bot],2026-04-23T04:45:11Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-04-23T04:45:11Z,no,no,no,,,
3584,issue,Changing the model in one repository also changes it in another repository,ladislas,User,NONE,closed,2026-04-23T06:06:44Z,2026-04-23T06:06:52Z,2026-04-23T06:09:58Z,0.002,yes,1,,https://github.com/earendil-works/pi/issues/3584,github-actions[bot],2026-04-23T06:06:52Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-04-23T06:06:52Z,no,no,no,,,
3585,issue,"Built-in `kimi-coding` provider returns HTTP 429 ""engine overloaded"" due to missing User-Agent header",Batiste1998,User,NONE,closed,2026-04-23T06:28:23Z,2026-04-23T06:28:31Z,2026-04-23T06:31:39Z,0.002,yes,1,bug,https://github.com/earendil-works/pi/issues/3585,github-actions[bot],2026-04-23T06:28:31Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-04-23T06:28:31Z,no,no,no,,,
3586,issue,Built-in kimi-coding provider gets systematic 429 due to missing User-Agent,Batiste1998,User,NONE,closed,2026-04-23T06:36:11Z,2026-04-23T10:13:11Z,2026-04-23T10:13:11Z,3.617,no,3,bug|inprogress,https://github.com/earendil-works/pi/issues/3586,github-actions[bot],2026-04-23T06:36:21Z,10,yes,badlogic,2026-04-23T08:31:17Z,yes,badlogic,2026-04-23T10:13:11Z,yes,closed:github-actions[bot]:2026-04-23T06:36:21Z|reopened:badlogic:2026-04-23T08:31:17Z|closed:badlogic:2026-04-23T10:13:11Z,yes,yes,no,f0ebb327f2d415a6887500d446df00136dbaf983@2026-04-23T12:12:54+02:00,,reopened:2026-04-23T08:31:17Z:badlogic|main_commit:f0ebb327f2d415a6887500d446df00136dbaf983:2026-04-23T12:12:54+02:00
3588,issue,Make terminal progress escape sequences configurable or disabled by default,dpolivaev,User,NONE,closed,2026-04-23T09:07:33Z,2026-04-23T13:08:03Z,2026-04-23T13:10:17Z,4.008,no,10,bug|inprogress,https://github.com/earendil-works/pi/issues/3588,github-actions[bot],2026-04-23T09:07:41Z,8,yes,badlogic,2026-04-23T09:31:25Z,yes,badlogic,2026-04-23T13:08:03Z,yes,closed:github-actions[bot]:2026-04-23T09:07:41Z|reopened:badlogic:2026-04-23T09:31:25Z|closed:badlogic:2026-04-23T13:08:03Z,yes,yes,no,8cc046f86e5bca0e53ba25f350c6ee8d25ca8264@2026-04-23T15:08:00+02:00,,reopened:2026-04-23T09:31:25Z:badlogic|main_commit:8cc046f86e5bca0e53ba25f350c6ee8d25ca8264:2026-04-23T15:08:00+02:00
3589,issue,OpenAI/Anthropic clients constructed without timeout — long local inference (>10 min) silently aborted,giangthb,User,NONE,closed,2026-04-23T09:18:41Z,2026-04-23T21:19:41Z,2026-04-23T22:05:04Z,12.017,no,3,inprogress|possibly-openclaw-clanker,https://github.com/earendil-works/pi/issues/3589,github-actions[bot],2026-04-23T09:18:50Z,9,yes,badlogic,2026-04-23T12:36:21Z,yes,badlogic,2026-04-23T21:19:41Z,yes,closed:github-actions[bot]:2026-04-23T09:18:50Z|reopened:badlogic:2026-04-23T12:36:21Z|closed:badlogic:2026-04-23T21:19:41Z,yes,no,no,,,reopened:2026-04-23T12:36:21Z:badlogic
3590,issue,Support layered config via settings.d/ directory (or settings.*.json glob),boga,User,NONE,closed,2026-04-23T10:25:02Z,2026-04-23T10:25:12Z,2026-04-23T11:03:06Z,0.003,yes,1,,https://github.com/earendil-works/pi/issues/3590,github-actions[bot],2026-04-23T10:25:12Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-04-23T10:25:12Z,no,no,no,,,
3591,issue,Support CLAUDE_CODE_OAUTH_TOKEN env var for Anthropic provider,appleniks969,User,NONE,closed,2026-04-23T10:37:36Z,2026-04-23T10:37:46Z,2026-05-12T01:10:24Z,0.003,yes,4,last read,https://github.com/earendil-works/pi/issues/3591,github-actions[bot],2026-04-23T10:37:46Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-04-23T10:37:46Z,no,no,no,,,
3594,issue,Handle `http2 request did not get a response` errors automatically,honsiorovskyi,User,NONE,closed,2026-04-23T12:46:44Z,2026-04-23T19:36:59Z,2026-04-23T19:36:59Z,6.838,no,2,inprogress,https://github.com/earendil-works/pi/issues/3594,github-actions[bot],2026-04-23T12:46:56Z,12,yes,badlogic,2026-04-23T16:46:57Z,yes,badlogic,2026-04-23T19:36:59Z,yes,closed:github-actions[bot]:2026-04-23T12:46:56Z|reopened:badlogic:2026-04-23T16:46:57Z|closed:badlogic:2026-04-23T19:36:59Z,yes,yes,no,2394f3a98731275b35985c86368cd12a0d00708b@2026-04-23T21:36:51+02:00,,reopened:2026-04-23T16:46:57Z:badlogic|main_commit:2394f3a98731275b35985c86368cd12a0d00708b:2026-04-23T21:36:51+02:00
3598,issue,Latest version 0.69.0 coding agent returning Extra Inputs are not permitted,khairu-aqsara,User,NONE,closed,2026-04-23T13:21:24Z,2026-04-23T20:22:35Z,2026-04-23T20:22:35Z,7.020,no,2,bug,https://github.com/earendil-works/pi/issues/3598,github-actions[bot],2026-04-23T13:21:35Z,11,yes,badlogic,2026-04-23T17:03:07Z,yes,badlogic,2026-04-23T20:22:35Z,yes,closed:github-actions[bot]:2026-04-23T13:21:35Z|reopened:badlogic:2026-04-23T17:03:07Z|closed:badlogic:2026-04-23T20:22:35Z,yes,no,no,,,reopened:2026-04-23T17:03:07Z:badlogic
3599,issue,"TUI editor leaks ""[106;5u"" text into prompt when pasting inside a tmux popup",Exrun94,User,CONTRIBUTOR,closed,2026-04-23T13:33:19Z,2026-04-23T13:33:29Z,2026-04-23T17:02:57Z,0.003,yes,3,bug,https://github.com/earendil-works/pi/issues/3599,github-actions[bot],2026-04-23T13:33:29Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-04-23T13:33:29Z,yes,yes,yes,d06db09a53958e485131527db25c1293f29b9367@2026-04-24T13:30:49+02:00,3623@2026-04-24T11:30:49Z,main_commit:d06db09a53958e485131527db25c1293f29b9367:2026-04-24T13:30:49+02:00|merged_pr:3623:2026-04-24T11:30:49Z
3600,issue,Enter key for sending user prompts abruptly stops working in middle of session,JayGhiya,User,NONE,closed,2026-04-23T13:33:42Z,2026-04-23T13:57:30Z,2026-04-23T17:18:09Z,0.397,no,7,bug,https://github.com/earendil-works/pi/issues/3600,github-actions[bot],2026-04-23T13:33:51Z,9,yes,badlogic,2026-04-23T13:47:38Z,yes,badlogic,2026-04-23T13:57:31Z,yes,closed:github-actions[bot]:2026-04-23T13:33:51Z|reopened:badlogic:2026-04-23T13:47:38Z|closed:badlogic:2026-04-23T13:57:31Z,yes,no,no,,,reopened:2026-04-23T13:47:38Z:badlogic
3601,issue,Extend copy command to copy n messages and optional turns,HannesOberreiter,User,NONE,closed,2026-04-23T13:37:05Z,2026-04-23T13:37:14Z,2026-05-21T11:42:52Z,0.003,yes,3,,https://github.com/earendil-works/pi/issues/3601,github-actions[bot],2026-04-23T13:37:14Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-04-23T13:37:14Z,no,no,no,,,
3602,issue,`ctx.ui.setStatus()` doesn't visually re-render footer after `await fetch()`,Ironjanowar,User,NONE,closed,2026-04-23T13:39:26Z,2026-04-24T08:48:23Z,2026-04-24T08:48:24Z,19.149,no,3,bug|inprogress,https://github.com/earendil-works/pi/issues/3602,github-actions[bot],2026-04-23T13:39:36Z,10,yes,badlogic,2026-04-23T17:04:52Z,yes,badlogic,2026-04-24T08:48:24Z,yes,closed:github-actions[bot]:2026-04-23T13:39:36Z|reopened:badlogic:2026-04-23T17:04:52Z|closed:badlogic:2026-04-24T08:48:24Z,yes,no,no,,,reopened:2026-04-23T17:04:52Z:badlogic
3604,issue,"`pi install`/`pi update` on `git:` packages hardcodes `--omit=dev`, breaking pnpm/yarn `npmCommand`",cad0p,User,NONE,closed,2026-04-23T15:16:48Z,2026-04-23T20:32:50Z,2026-04-23T22:11:42Z,5.267,no,3,inprogress,https://github.com/earendil-works/pi/issues/3604,github-actions[bot],2026-04-23T15:16:59Z,11,yes,badlogic,2026-04-23T16:48:04Z,yes,badlogic,2026-04-23T20:32:50Z,yes,closed:github-actions[bot]:2026-04-23T15:16:59Z|reopened:badlogic:2026-04-23T16:48:04Z|closed:badlogic:2026-04-23T20:32:50Z,yes,yes,no,8700ac1f0e9bf7b944dce5e5da063e92946d7b86@2026-04-23T22:32:32+02:00,,reopened:2026-04-23T16:48:04Z:badlogic|main_commit:8700ac1f0e9bf7b944dce5e5da063e92946d7b86:2026-04-23T22:32:32+02:00
3605,issue,A way for an extension to hook into raw responses stream?,akavel,User,NONE,closed,2026-04-23T15:50:25Z,2026-04-23T15:50:33Z,2026-04-23T17:31:21Z,0.002,yes,3,,https://github.com/earendil-works/pi/issues/3605,github-actions[bot],2026-04-23T15:50:33Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-04-23T15:50:33Z,no,no,no,,,
3606,issue,examples/extensions/handoff.ts errors after ctx.newSession() on 0.69.0,sheurich,User,NONE,closed,2026-04-23T15:51:10Z,2026-04-23T20:07:22Z,2026-04-23T20:07:22Z,4.270,no,1,,https://github.com/earendil-works/pi/issues/3606,github-actions[bot],2026-04-23T15:51:18Z,8,yes,badlogic,2026-04-23T17:07:11Z,yes,badlogic,2026-04-23T20:07:22Z,yes,closed:github-actions[bot]:2026-04-23T15:51:18Z|reopened:badlogic:2026-04-23T17:07:11Z|closed:badlogic:2026-04-23T20:07:22Z,yes,yes,no,f0cf8a59d29e5d8da02cf608924523f0710576c9@2026-04-23T22:07:13+02:00,,reopened:2026-04-23T17:07:11Z:badlogic|main_commit:f0cf8a59d29e5d8da02cf608924523f0710576c9:2026-04-23T22:07:13+02:00
3609,issue,Agent sends requests larger than the compaction threshold,choongng,User,NONE,closed,2026-04-23T16:45:17Z,2026-04-23T16:45:27Z,2026-04-23T17:09:04Z,0.003,yes,2,bug|last read,https://github.com/earendil-works/pi/issues/3609,github-actions[bot],2026-04-23T16:45:27Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-04-23T16:45:27Z,no,no,no,,,
3610,issue,progress bar indicator on ghostty stops after 15 seconds,davidbrai,User,NONE,closed,2026-04-23T17:31:22Z,2026-04-23T17:31:30Z,2026-04-23T21:57:13Z,0.002,yes,3,inprogress|possibly-openclaw-clanker,https://github.com/earendil-works/pi/issues/3610,github-actions[bot],2026-04-23T17:31:30Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-04-23T17:31:30Z,yes,yes,yes,76bc605ad17fca377d82c6151b8bbd7fad18916a@2026-04-23T23:39:06+02:00,,main_commit:76bc605ad17fca377d82c6151b8bbd7fad18916a:2026-04-23T23:39:06+02:00
3611,issue,Speed up session lookup by avoiding full reparsing of session files,rhnvrm,User,NONE,closed,2026-04-23T18:04:14Z,2026-04-23T18:04:24Z,2026-04-23T21:23:36Z,0.003,yes,2,,https://github.com/earendil-works/pi/issues/3611,github-actions[bot],2026-04-23T18:04:24Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-04-23T18:04:24Z,no,no,no,,,
3612,issue,"Agent stops after compaction when `stopReason=""length""`",choongng,User,NONE,closed,2026-04-23T18:14:01Z,2026-04-23T18:14:10Z,2026-04-23T18:14:10Z,0.003,yes,1,bug,https://github.com/earendil-works/pi/issues/3612,github-actions[bot],2026-04-23T18:14:10Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-04-23T18:14:10Z,no,no,no,,,
